from_position,to_position,expected_distance_um,actual_distance_um,difference_um,feed
"(0.100000000,0.000000000)","(0.029289000,0.070711000)",100.00045520896391,89.65209924912159,-10.348355959842323,0.1
"(0.029289000,0.070711000)","(0.100000000,0.141421000)",99.99974810468275,70.30379346468243,-29.695954640000323,0.1
"(0.100000000,0.141421000)","(0.170711000,0.070711000)",99.99974810468274,86.51761421164939,-13.48213389303335,0.1
"(0.170711000,0.070711000)","(0.100000000,0.000000000)",100.00045520896391,86.16111683752715,-13.839338371436767,0.1
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,60.79934408632958,-39.20065591367042,0.1
"(0.000000000,0.000000000)","(-0.070711000,-0.070711000)",100.00045520896391,78.78406282590166,-21.216392383062256,0.1
"(-0.070711000,-0.070711000)","(0.029289000,-0.070711000)",99.99999999999999,59.962704581838274,-40.03729541816171,0.1
"(0.029289000,-0.070711000)","(0.129289000,-0.070711000)",99.99999999999999,61.45073193014095,-38.54926806985904,0.1
"(0.129289000,-0.070711000)","(0.058579000,0.000000000)",99.99974810468274,86.4758415621167,-13.523906542566039,0.1
"(0.058579000,0.000000000)","(0.000000000,0.000000000)",58.579,34.31153097099954,-24.26746902900046,0.1
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,188.32187788188745,-61.678122118112555,0.1
"(0.250000000,0.000000000)","(0.500000000,0.000000000)",250.0,189.990970691942,-60.00902930805799,0.1
"(0.500000000,0.000000000)","(0.250000000,0.000000000)",250.0,190.00662418398716,-59.99337581601284,0.1
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,190.69502872894887,-59.30497127105113,0.1
"(0.000000000,0.000000000)","(0.000000000,0.250000000)",250.0,274.7659387643327,24.765938764332702,0.1
"(0.000000000,0.250000000)","(0.000000000,0.500000000)",250.0,235.85254773546728,-14.147452264532717,0.1
"(0.000000000,0.500000000)","(0.000000000,0.250000000)",250.0,236.40051226289063,-13.59948773710937,0.1
"(0.000000000,0.250000000)","(0.000000000,0.000000000)",250.0,275.4724251194084,25.4724251194084,0.1
"(0.000000000,0.000000000)","(0.176777000,0.176777000)",250.0004309156286,207.12558916584769,-42.87484174978093,0.1
"(0.176777000,0.176777000)","(0.353553000,0.353553000)",249.99901670206629,397.669008961376,147.6699922593097,0.1
"(0.353553000,0.353553000)","(0.176777000,0.176777000)",249.99901670206629,243.61364282122906,-6.385373880837221,0.1
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,206.30895855331585,-43.691472362312766,0.1
"(0.000000000,0.000000000)","(-0.176777000,0.176777000)",250.0004309156286,236.26019425463107,-13.740236660997539,0.1
"(-0.176777000,0.176777000)","(0.000000000,0.353553000)",249.99972380984744,218.96929085556064,-31.030432954286795,0.1
"(0.000000000,0.353553000)","(0.176777000,0.176777000)",249.99972380984744,255.80540205350755,5.805678243660111,0.1
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,205.18492527697285,-44.815505638655765,0.1
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,187.60976693964997,-62.39023306035003,0.1
"(0.250000000,0.000000000)","(0.073223000,0.176777000)",250.0004309156286,247.28491859788008,-2.7155123177485336,0.1
"(0.073223000,0.176777000)","(0.250000000,0.353553000)",249.99972380984744,237.2135597165926,-12.786164093254826,0.1
"(0.250000000,0.353553000)","(0.426777000,0.176777000)",249.99972380984744,267.92829966392634,17.9285758540789,0.1
"(0.426777000,0.176777000)","(0.250000000,0.000000000)",250.0004309156286,207.722401621692,-42.27802929393661,0.1
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,186.68378357134395,-63.31621642865605,0.1
"(0.000000000,0.000000000)","(-0.176777000,-0.176777000)",250.0004309156286,210.59403237323716,-39.40639854239146,0.1
"(-0.176777000,-0.176777000)","(0.073223000,-0.176777000)",250.0,172.19646551684968,-77.80353448315032,0.1
"(0.073223000,-0.176777000)","(0.323223000,-0.176777000)",250.0,210.25168609317072,-39.74831390682928,0.1
"(0.323223000,-0.176777000)","(0.146447000,0.000000000)",249.9997238098474,253.05789826152983,3.0581744516824187,0.1
"(0.146447000,0.000000000)","(0.000000000,0.000000000)",146.447,93.251477362593,-53.19552263740701,0.1
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,185.26108772087227,-64.73891227912773,0.1
"(0.250000000,0.000000000)","(0.500000000,0.000000000)",250.0,192.2767572842099,-57.72324271579009,0.1
"(0.500000000,0.000000000)","(0.250000000,0.000000000)",250.0,189.03098942169447,-60.96901057830553,0.1
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,190.4436531052149,-59.556346894785094,0.1
"(0.000000000,0.000000000)","(0.000000000,0.250000000)",250.0,275.39856930504294,25.39856930504294,0.1
"(0.000000000,0.250000000)","(0.000000000,0.500000000)",250.0,236.3437152026637,-13.656284797336298,0.1
"(0.000000000,0.500000000)","(0.000000000,0.250000000)",250.0,237.5372528050275,-12.462747194972508,0.1
"(0.000000000,0.250000000)","(0.000000000,0.000000000)",250.0,275.7353999078218,25.735399907821773,0.1
"(0.000000000,0.000000000)","(0.176777000,0.176777000)",250.0004309156286,205.75630229242006,-44.24412862320855,0.1
"(0.176777000,0.176777000)","(0.353553000,0.353553000)",249.99901670206629,270.02898256089594,20.029965858829655,0.1
"(0.353553000,0.353553000)","(0.176777000,0.176777000)",249.99901670206629,243.40367711492198,-6.595339587144309,0.1
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,206.0201201819235,-43.980310733705124,0.1
"(0.000000000,0.000000000)","(-0.176777000,0.176777000)",250.0004309156286,237.03211923394454,-12.968311681684071,0.1
"(-0.176777000,0.176777000)","(0.000000000,0.353553000)",249.99972380984744,219.53660287121707,-30.463120938630368,0.1
"(0.000000000,0.353553000)","(0.176777000,0.176777000)",249.99972380984744,254.97635084289615,4.976627033048715,0.1
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,206.4929571413766,-43.50747377425202,0.1
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,186.29971250120232,-63.70028749879768,0.1
"(0.250000000,0.000000000)","(0.073223000,0.176777000)",250.0004309156286,245.50707162340677,-4.4933592922218395,0.1
"(0.073223000,0.176777000)","(0.250000000,0.353553000)",249.99972380984744,238.1977690575961,-11.801954752251334,0.1
"(0.250000000,0.353553000)","(0.426777000,0.176777000)",249.99972380984744,268.6053195074953,18.605595697647885,0.1
"(0.426777000,0.176777000)","(0.250000000,0.000000000)",250.0004309156286,207.86516258316476,-42.13526833246385,0.1
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,190.1392434173518,-59.86075658264821,0.1
"(0.000000000,0.000000000)","(-0.176777000,-0.176777000)",250.0004309156286,209.14333478554556,-40.85709613008305,0.1
"(-0.176777000,-0.176777000)","(0.073223000,-0.176777000)",250.0,173.89479225979767,-76.10520774020233,0.1
"(0.073223000,-0.176777000)","(0.323223000,-0.176777000)",250.0,209.7350118008062,-40.264988199193795,0.1
"(0.323223000,-0.176777000)","(0.146447000,0.000000000)",249.9997238098474,252.60770922115353,2.6079854113061174,0.1
"(0.146447000,0.000000000)","(0.000000000,0.000000000)",146.447,96.7542765837533,-49.69272341624671,0.1
"(0.000000000,0.000000000)","(0.000000000,0.000000000)",0.0,1.4384472342973025,1.4384472342973025,10.0
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,59.6658129737888,-40.3341870262112,10.0
"(0.100000000,0.000000000)","(0.200000000,0.000000000)",100.0,81.63943300243959,-18.36056699756041,10.0
"(0.200000000,0.000000000)","(0.300000000,0.000000000)",99.99999999999997,95.1730775914678,-4.82692240853217,10.0
"(0.300000000,0.000000000)","(0.400000000,0.000000000)",100.00000000000003,74.79926936367816,-25.200730636321865,10.0
"(0.400000000,0.000000000)","(0.500000000,0.000000000)",99.99999999999997,69.60362582745547,-30.396374172544498,10.0
"(0.500000000,0.000000000)","(0.600000000,0.000000000)",99.99999999999997,73.01235961515057,-26.9876403848494,10.0
"(0.600000000,0.000000000)","(0.700000000,0.000000000)",99.99999999999997,102.96001189318217,2.960011893182198,10.0
"(0.700000000,0.000000000)","(0.800000000,0.000000000)",100.00000000000009,90.28246096802069,-9.717539031979399,10.0
"(0.800000000,0.000000000)","(0.900000000,0.000000000)",99.99999999999997,61.111816561401106,-38.888183438598865,10.0
"(0.900000000,0.000000000)","(0.000000000,0.100000000)",905.5385138137417,1529.779250825689,624.2407370119472,10.0
"(0.000000000,0.100000000)","(0.100000000,0.100000000)",100.0,57.98022167179723,-42.01977832820277,10.0
"(0.100000000,0.100000000)","(0.200000000,0.100000000)",100.0,81.06155550939428,-18.93844449060572,10.0
"(0.200000000,0.100000000)","(0.300000000,0.100000000)",99.99999999999997,95.85473487530199,-4.1452651246979855,10.0
"(0.300000000,0.100000000)","(0.400000000,0.100000000)",100.00000000000003,75.88639875281002,-24.113601247190005,10.0
"(0.400000000,0.100000000)","(0.500000000,0.100000000)",99.99999999999997,69.36970375014874,-30.630296249851227,10.0
"(0.500000000,0.100000000)","(0.600000000,0.100000000)",99.99999999999997,75.68887114258662,-24.31112885741335,10.0
"(0.600000000,0.100000000)","(0.700000000,0.100000000)",99.99999999999997,104.3010800451087,4.301080045108733,10.0
"(0.700000000,0.100000000)","(0.800000000,0.100000000)",100.00000000000009,88.72438026375717,-11.275619736242916,10.0
"(0.800000000,0.100000000)","(0.900000000,0.100000000)",99.99999999999997,60.43497540134232,-39.56502459865765,10.0
"(0.900000000,0.100000000)","(0.000000000,0.200000000)",905.5385138137417,918.7563347495125,13.21782093577076,10.0
"(0.000000000,0.200000000)","(0.100000000,0.200000000)",100.0,59.952696431654104,-40.047303568345896,10.0
"(0.100000000,0.200000000)","(0.200000000,0.200000000)",100.0,82.90686372796641,-17.09313627203359,10.0
"(0.200000000,0.200000000)","(0.300000000,0.200000000)",99.99999999999997,96.28598333417158,-3.714016665828396,10.0
"(0.300000000,0.200000000)","(0.400000000,0.200000000)",100.00000000000003,74.25963410270958,-25.740365897290445,10.0
"(0.400000000,0.200000000)","(0.500000000,0.200000000)",99.99999999999997,70.71907081421017,-29.2809291857898,10.0
"(0.500000000,0.200000000)","(0.600000000,0.200000000)",99.99999999999997,77.373001887114,-22.62699811288597,10.0
"(0.600000000,0.200000000)","(0.700000000,0.200000000)",99.99999999999997,105.06407497454889,5.064074974548916,10.0
"(0.700000000,0.200000000)","(0.800000000,0.200000000)",100.00000000000009,87.32780012868464,-12.672199871315442,10.0
"(0.800000000,0.200000000)","(0.900000000,0.200000000)",99.99999999999997,59.75639704070118,-40.24360295929879,10.0
"(0.900000000,0.200000000)","(0.000000000,0.300000000)",905.5385138137417,1396.9846801574995,491.4461663437578,10.0
"(0.000000000,0.300000000)","(0.100000000,0.300000000)",100.0,60.81976037498738,-39.18023962501262,10.0
"(0.100000000,0.300000000)","(0.200000000,0.300000000)",100.0,83.97442723893583,-16.02557276106417,10.0
"(0.200000000,0.300000000)","(0.300000000,0.300000000)",99.99999999999997,95.86611070471616,-4.133889295283808,10.0
"(0.300000000,0.300000000)","(0.400000000,0.300000000)",100.00000000000003,73.49834203528899,-26.501657964711043,10.0
"(0.400000000,0.300000000)","(0.500000000,0.300000000)",99.99999999999997,70.22237931005134,-29.777620689948634,10.0
"(0.500000000,0.300000000)","(0.600000000,0.300000000)",99.99999999999997,80.02781372351224,-19.972186276487733,10.0
"(0.600000000,0.300000000)","(0.700000000,0.300000000)",99.99999999999997,104.34349544108022,4.34349544108025,10.0
"(0.700000000,0.300000000)","(0.800000000,0.300000000)",100.00000000000009,85.92100174983271,-14.078998250167373,10.0
"(0.800000000,0.300000000)","(0.900000000,0.300000000)",99.99999999999997,58.60502135856697,-41.394978641433,10.0
"(0.900000000,0.300000000)","(0.000000000,0.400000000)",905.5385138137417,2416.295995373859,1510.7574815601174,10.0
"(0.000000000,0.400000000)","(0.100000000,0.400000000)",100.0,59.54221521883561,-40.45778478116439,10.0
"(0.100000000,0.400000000)","(0.200000000,0.400000000)",100.0,82.8647354931529,-17.135264506847093,10.0
"(0.200000000,0.400000000)","(0.300000000,0.400000000)",99.99999999999997,95.47308577253247,-4.5269142274675005,10.0
"(0.300000000,0.400000000)","(0.400000000,0.400000000)",100.00000000000003,72.33619660524255,-27.66380339475748,10.0
"(0.400000000,0.400000000)","(0.500000000,0.400000000)",99.99999999999997,71.13787145706745,-28.862128542932524,10.0
"(0.500000000,0.400000000)","(0.600000000,0.400000000)",99.99999999999997,82.30325002091072,-17.696749979089248,10.0
"(0.600000000,0.400000000)","(0.700000000,0.400000000)",99.99999999999997,106.67822888371037,6.678228883710403,10.0
"(0.700000000,0.400000000)","(0.800000000,0.400000000)",100.00000000000009,80.25397111879599,-19.746028881204097,10.0
"(0.800000000,0.400000000)","(0.900000000,0.400000000)",99.99999999999997,58.58565661659907,-41.414343383400904,10.0
"(0.900000000,0.400000000)","(0.000000000,0.500000000)",905.5385138137417,734.1694150225015,-171.36909879124016,10.0
"(0.000000000,0.500000000)","(0.100000000,0.500000000)",100.0,59.83653748149085,-40.16346251850915,10.0
"(0.100000000,0.500000000)","(0.200000000,0.500000000)",100.0,85.71013155876103,-14.289868441238966,10.0
"(0.200000000,0.500000000)","(0.300000000,0.500000000)",99.99999999999997,93.51084871732284,-6.489151282677128,10.0
"(0.300000000,0.500000000)","(0.400000000,0.500000000)",100.00000000000003,73.06285572042319,-26.93714427957684,10.0
"(0.400000000,0.500000000)","(0.500000000,0.500000000)",99.99999999999997,68.69384422215187,-31.306155777848105,10.0
"(0.500000000,0.500000000)","(0.600000000,0.500000000)",99.99999999999997,84.05201419672157,-15.9479858032784,10.0
"(0.600000000,0.500000000)","(0.700000000,0.500000000)",99.99999999999997,107.74035323590145,7.74035323590148,10.0
"(0.700000000,0.500000000)","(0.800000000,0.500000000)",100.00000000000009,79.96241095372093,-20.03758904627915,10.0
"(0.800000000,0.500000000)","(0.900000000,0.500000000)",99.99999999999997,56.83419264727218,-43.16580735272779,10.0
"(0.900000000,0.500000000)","(0.000000000,0.600000000)",905.5385138137417,1139.4144562281472,233.87594241440547,10.0
"(0.000000000,0.600000000)","(0.100000000,0.600000000)",100.0,60.93983359317604,-39.06016640682396,10.0
"(0.100000000,0.600000000)","(0.200000000,0.600000000)",100.0,87.21943670739057,-12.780563292609429,10.0
"(0.200000000,0.600000000)","(0.300000000,0.600000000)",99.99999999999997,90.81515109569214,-9.184848904307827,10.0
"(0.300000000,0.600000000)","(0.400000000,0.600000000)",100.00000000000003,70.67570362416988,-29.324296375830144,10.0
"(0.400000000,0.600000000)","(0.500000000,0.600000000)",99.99999999999997,70.60947164219488,-29.390528357805096,10.0
"(0.500000000,0.600000000)","(0.600000000,0.600000000)",99.99999999999997,85.71414564823539,-14.285854351764584,10.0
"(0.600000000,0.600000000)","(0.700000000,0.600000000)",99.99999999999997,106.96410454164622,6.96410454164625,10.0
"(0.700000000,0.600000000)","(0.800000000,0.600000000)",100.00000000000009,77.18351454592306,-22.816485454077025,10.0
"(0.800000000,0.600000000)","(0.900000000,0.600000000)",99.99999999999997,56.249868879068444,-43.75013112093153,10.0
"(0.900000000,0.600000000)","(0.000000000,0.700000000)",905.5385138137417,1115.3591007602636,209.82058694652187,10.0
"(0.000000000,0.700000000)","(0.100000000,0.700000000)",100.0,65.63456233119462,-34.365437668805384,10.0
"(0.100000000,0.700000000)","(0.200000000,0.700000000)",100.0,87.67430108226988,-12.325698917730122,10.0
"(0.200000000,0.700000000)","(0.300000000,0.700000000)",99.99999999999997,92.94735319989717,-7.052646800102806,10.0
"(0.300000000,0.700000000)","(0.400000000,0.700000000)",100.00000000000003,69.31323440112185,-30.686765598878182,10.0
"(0.400000000,0.700000000)","(0.500000000,0.700000000)",99.99999999999997,73.41945242667641,-26.580547573323557,10.0
"(0.500000000,0.700000000)","(0.600000000,0.700000000)",99.99999999999997,86.12683589370587,-13.873164106294098,10.0
"(0.600000000,0.700000000)","(0.700000000,0.700000000)",99.99999999999997,107.04578260040927,7.0457826004092965,10.0
"(0.700000000,0.700000000)","(0.800000000,0.700000000)",100.00000000000009,74.6102020776656,-25.38979792233448,10.0
"(0.800000000,0.700000000)","(0.900000000,0.700000000)",99.99999999999997,60.45901696018872,-39.54098303981125,10.0
"(0.900000000,0.700000000)","(0.000000000,0.800000000)",905.5385138137417,1259.623868976911,354.0853551631692,10.0
"(0.000000000,0.800000000)","(0.100000000,0.800000000)",100.0,67.10601577551037,-32.89398422448963,10.0
"(0.100000000,0.800000000)","(0.200000000,0.800000000)",100.0,87.93362353747678,-12.066376462523223,10.0
"(0.200000000,0.800000000)","(0.300000000,0.800000000)",99.99999999999997,89.78803710108225,-10.211962898917719,10.0
"(0.300000000,0.800000000)","(0.400000000,0.800000000)",100.00000000000003,68.64761336142935,-31.352386638570678,10.0
"(0.400000000,0.800000000)","(0.500000000,0.800000000)",99.99999999999997,74.29220782683905,-25.707792173160925,10.0
"(0.500000000,0.800000000)","(0.600000000,0.800000000)",99.99999999999997,87.69595096911397,-12.304049030886006,10.0
"(0.600000000,0.800000000)","(0.700000000,0.800000000)",99.99999999999997,106.75730662510627,6.757306625106295,10.0
"(0.700000000,0.800000000)","(0.800000000,0.800000000)",100.00000000000009,72.31900390928773,-27.680996090712355,10.0
"(0.800000000,0.800000000)","(0.900000000,0.800000000)",99.99999999999997,58.25075015388864,-41.74924984611133,10.0
"(0.900000000,0.800000000)","(0.000000000,0.900000000)",905.5385138137417,735.1467135662781,-170.3918002474636,10.0
"(0.000000000,0.900000000)","(0.100000000,0.900000000)",100.0,68.30852206658766,-31.691477933412344,10.0
"(0.100000000,0.900000000)","(0.200000000,0.900000000)",100.0,88.08924172489984,-11.910758275100164,10.0
"(0.200000000,0.900000000)","(0.300000000,0.900000000)",99.99999999999997,88.04391494433511,-11.956085055664857,10.0
"(0.300000000,0.900000000)","(0.400000000,0.900000000)",100.00000000000003,68.31106067127527,-31.688939328724757,10.0
